caseid,attribute_name,created_by,size_M,date_modified
1061,sub-1061_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.37,Sat May 16 13:17:59 2020
1062,sub-1062_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.76,Sat May 16 13:20:30 2020
1063,sub-1063_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.58,Sat May 16 13:22:56 2020
1064,sub-1064_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.47,Sat May 16 13:24:29 2020
1065,sub-1065_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.12,Sat May 16 13:23:46 2020
1066,sub-1066_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.86,Sat May 16 13:24:27 2020
1067,sub-1067_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.75,Sat May 16 13:12:36 2020
1068,sub-1068_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.34,Sat May 16 13:12:06 2020
1069,sub-1069_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.93,Sat May 16 13:16:28 2020
1070,sub-1070_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.81,Sat May 16 13:24:54 2020
1071,sub-1071_ses-01_desc-XcEd_dwi.nii.gz,tb571,283.07,Sat May 16 13:19:58 2020
1072,sub-1072_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
1073,sub-1073_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.14,Sat May 16 13:22:14 2020
3001,sub-3001_ses-01_desc-XcEd_dwi.nii.gz,tb571,293.11,Sat May 16 13:36:20 2020
3002,sub-3002_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.06,Sat May 16 13:22:41 2020
3003,sub-3003_ses-01_desc-XcEd_dwi.nii.gz,tb571,293.97,Sat May 16 13:28:04 2020
3005,sub-3005_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.6,Sat May 16 13:26:20 2020
3006,sub-3006_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.91,Sat May 16 13:27:15 2020
3008,sub-3008_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.07,Sat May 16 13:14:04 2020
3009,sub-3009_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.2,Sat May 16 13:13:09 2020
3010,sub-3010_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.63,Sat May 16 13:25:57 2020
3011,sub-3011_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.7,Sat May 16 13:31:38 2020
3012,sub-3012_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.04,Sat May 16 13:27:09 2020
3013,sub-3013_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.39,Sat May 16 13:28:59 2020
3014,sub-3014_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.16,Sat May 16 13:12:52 2020
3015,sub-3015_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.16,Sat May 16 13:31:35 2020
3016,sub-3016_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.39,Sat May 16 13:45:05 2020
3017,sub-3017_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3018,sub-3018_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3019,sub-3019_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3020,sub-3020_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3021,sub-3021_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.28,Fri May 15 12:39:14 2020
3023,sub-3023_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3024,sub-3024_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.83,Sat May 16 13:48:21 2020
3025,sub-3025_ses-01_desc-XcEd_dwi.nii.gz,tb571,293.12,Sat May 16 13:40:36 2020
3026,sub-3026_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.43,Sat May 16 14:08:44 2020
3027,sub-3027_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.26,Sat May 16 14:14:45 2020
3028,sub-3028_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.33,Sat May 16 14:12:55 2020
3029,sub-3029_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.59,Sat May 16 14:13:52 2020
3030,sub-3030_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.13,Sat May 16 14:15:20 2020
3031,sub-3031_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.86,Sat May 16 14:13:34 2020
3032,sub-3032_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.42,Sat May 16 14:15:46 2020
3033,sub-3033_ses-01_desc-XcEd_dwi.nii.gz,tb571,305.13,Sat May 16 14:19:06 2020
3034,sub-3034_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.96,Sat May 16 14:16:46 2020
3035,sub-3035_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.27,Sat May 16 14:33:43 2020
3036,sub-3036_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.82,Sat May 16 14:27:57 2020
3037,sub-3037_ses-01_desc-XcEd_dwi.nii.gz,tb571,283.8,Sat May 16 14:31:16 2020
