caseid,attribute_name,created_by,size_M,date_modified
5044,DiffusionQC,ek520,85.48,Mon Mar 30 16:36:22 2020
5045,DiffusionQC,-,-,-
5046,DiffusionQC,-,-,-
5047,DiffusionQC,ek520,84.47,Mon Mar 30 16:39:22 2020
5048,DiffusionQC,-,-,-
5049,DiffusionQC,-,-,-
5051,DiffusionQC,-,-,-
5052,DiffusionQC,-,-,-
5053,DiffusionQC,-,-,-
5054,DiffusionQC,-,-,-
5055,DiffusionQC,-,-,-
5056,DiffusionQC,-,-,-
5057,DiffusionQC,-,-,-
5058,DiffusionQC,-,-,-
7001,DiffusionQC,-,-,-
7002,DiffusionQC,-,-,-
7003,DiffusionQC,-,-,-
7004,DiffusionQC,-,-,-
7005,DiffusionQC,-,-,-
7006,DiffusionQC,-,-,-
7007,DiffusionQC,ek520,73.16,Mon Mar 30 16:42:30 2020
7008,DiffusionQC,-,-,-
7009,DiffusionQC,-,-,-
7010,DiffusionQC,-,-,-
7011,DiffusionQC,-,-,-
7012,DiffusionQC,-,-,-
7013,DiffusionQC,-,-,-
7014,DiffusionQC,-,-,-
7015,DiffusionQC,-,-,-
7016,DiffusionQC,-,-,-
7017,DiffusionQC,-,-,-
7018,DiffusionQC,-,-,-
7019,DiffusionQC,-,-,-
7020,DiffusionQC,-,-,-
7021,DiffusionQC,-,-,-
7022,DiffusionQC,-,-,-
7023,DiffusionQC,-,-,-
7024,DiffusionQC,-,-,-
7026,DiffusionQC,-,-,-
7027,DiffusionQC,-,-,-
7028,DiffusionQC,-,-,-
7029,DiffusionQC,-,-,-
7030,DiffusionQC,-,-,-
7031,DiffusionQC,-,-,-
7032,DiffusionQC,ek520,78.74,Mon Mar 30 16:37:23 2020
7033,DiffusionQC,-,-,-
7034,DiffusionQC,ek520,83.61,Mon Mar 30 16:33:06 2020
7036,DiffusionQC,-,-,-
7037,DiffusionQC,-,-,-
7038,DiffusionQC,-,-,-
7039,DiffusionQC,-,-,-
7041,DiffusionQC,-,-,-
7042,DiffusionQC,-,-,-
7043,DiffusionQC,-,-,-
7044,DiffusionQC,-,-,-
7045,DiffusionQC,-,-,-
7046,DiffusionQC,-,-,-
7047,DiffusionQC,ek520,81.79,Mon Mar 30 16:34:28 2020
7048,DiffusionQC,-,-,-
7049,DiffusionQC,-,-,-
7050,DiffusionQC,-,-,-
7051,DiffusionQC,-,-,-
7052,DiffusionQC,-,-,-
7053,DiffusionQC,-,-,-
7054,DiffusionQC,-,-,-
7055,DiffusionQC,-,-,-
7057,DiffusionQC,-,-,-
7058,DiffusionQC,-,-,-
7059,DiffusionQC,-,-,-
7060,DiffusionQC,ek520,79.12,Mon Mar 30 16:39:57 2020
7062,DiffusionQC,ek520,77.42,Mon Mar 30 16:35:26 2020
7063,DiffusionQC,-,-,-
7064,DiffusionQC,-,-,-
7065,DiffusionQC,-,-,-
Total,,,1587.21,
